seats,is_trial,tenure_days,mrr_amount,arr_amount,upgrade_flag,downgrade_flag,auto_renew_flag,subscription_days,plan_changes_count,total_usage_events,total_duration_secs,total_errors,unique_features_used,unique_days_active,beta_feature_usage,days_since_last_use,support_tickets_count,avg_resolution_hours,avg_satisfaction_score,escalated_tickets,avg_first_response_mins,high_priority_tickets,has_open_ticket,has_support_contact,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,text_length,has_ticket,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_Enterprise,plan_tier_Pro,billing_frequency_monthly,churn_flag
-0.8233346811257257,-0.4843221048378526,-0.8620847178167123,-0.6631307063760158,-0.6631307063760159,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,-0.5146295793741158,-0.5733654127817518,-0.7528342942549635,-0.5504890856145344,-1.307624684361927,-0.988352153469851,-0.9171054046324001,-0.7257448323844334,-0.1292485223711183,0.9901026396735699,0.5261112675432734,-0.22508024204267035,-0.4471972810487968,0.9912000860119223,1.3946456633708308,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
-0.4155413769525084,-0.4843221048378526,-1.3866761471743831,-0.561160430791965,-0.5611604307919651,2.849305359808711,-0.26510722525945296,0.5124707431905382,0.0347764369639985,-2.3134728870814536,-1.290408160805858,-1.3982066518146206,-0.7497444905146229,-0.5543144165112943,-1.1370303632780867,-0.38964812087574247,0.4157972565343569,0.49181243349663495,0.9578384190038086,0.42233724100304026,-0.4471972810487968,-1.2869391170603277,-0.7141935453552238,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
-0.8233346811257257,-0.4843221048378526,1.811490900225452,1.3007053849196697,1.3007053849196697,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,-0.5146295793741158,1.4567599739012334,2.1676391153724923,2.2917780982357137,1.0633661394891156,1.7605535139343407,1.9969002974229473,1.2908354366677124,-0.8923126128387835,0.49181243349663495,0.09978070547599632,-0.2839363768650083,-0.4471972810487968,0.7267732142267506,-0.011247142446538969,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3.1186672592153752,-0.4843221048378526,-0.687220908030822,3.8567441455811604,3.8567441455811604,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,-0.254384624266588,-0.8633833251650354,0.012174669682848001,-0.2420304582034923,-0.2615993208982318,-0.4096351708584422,0.017575669611767975,-0.38964812087574247,-0.1837531002616658,-1.5013483912111052,-1.5515756488605479,-1.6964836126011038,-0.4471972810487968,1.0590018480081203,-1.4171399482639089,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0.853148902697501,-0.4843221048378526,1.4341532054243205,1.2244093354921732,1.2244093354921732,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,-0.5146295793741158,-1.153401237548319,-1.6935885607190289,-1.7586526883398832,-1.307624684361927,-2.0011068730398165,-1.5218990409080382,-1.7340349669105064,0.6883201459870945,0.9901026396735699,0.14835001001530657,0.5106214432365459,-0.4471972810487968,-0.48348823740538227,1.3946456633708308,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
-0.7780243139953682,-0.4843221048378526,0.026039368727414587,-0.5107808172017452,-0.5107808172017452,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,-0.13872019977435338,0.5867062367513827,0.9839428130633112,1.3773943250538623,0.5054859456418114,0.1690818117529666,0.5124068265645628,1.9630288596850944,-0.728798879167141,-0.5047679788572351,1.848275668891161,0.069200432069016,-0.4471972810487968,-0.5908410272326958,0.6916992604621459,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2641141300028538,-0.4843221048378526,1.4019414509900774,-0.26711787839520107,-0.2671178783952011,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,0.4396019226868196,0.8767241491346662,1.3406023976018855,1.449734974729794,0.7146910183345504,0.7477987943643754,0.8422942645330928,0.9547387251590215,-0.837808034948236,-0.006477772680300106,-1.2075430750404343,0.5106214432365459,-0.4471972810487968,1.5590398427300798,-0.011247142446538969,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
-0.6420932126042959,-0.4843221048378526,-0.5629755694987421,-0.1939705548170934,-0.19397055481709347,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,-0.5146295793741158,0.29668832436809905,-0.5925959301869084,-0.3515777830297976,-0.4010693693600578,-0.8436729078169988,-0.3672930080181836,-0.7257448323844334,-0.7833034570576886,-1.0030581850341702,0.5935686349589827,0.9520424544040759,-0.4471972810487968,1.296308014994813,-0.7141935453552238,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
-0.7327139468650108,2.064741604835056,-0.6181957199574443,2.2336970750616256,2.2336970750616256,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,-0.3411329426357639,1.1667420615179498,1.2113779104502282,1.3188150483787535,0.9936311152582025,0.024402566100114414,0.7873130248716711,0.6186420136503304,-0.5652851454954985,0.49181243349663495,-0.36972257173733464,1.8348844767391357,-0.4471972810487968,-0.0800677535280045,0.6916992604621459,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
-0.9139554153864407,-0.4843221048378526,1.9403379179624238,-0.33881194388897545,-0.3388119438889755,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,-0.5146295793741158,0.0066704119848154326,-0.9440865352394163,-0.9849237387059507,-0.8194795147455359,-0.8436729078169988,-1.1370303632780867,0.2825453021416395,-0.837808034948236,-0.5047679788572351,-1.4436438609954145,0.6577617802923887,-0.4471972810487968,1.9856259286228253,0.6916992604621459,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.7327139468650108,-0.4843221048378526,-0.6227973991623361,-0.40614623512975007,-0.4061462351297501,-0.35096273432312464,3.7720586416357698,0.5124707431905382,-0.5146295793741158,0.29668832436809905,-0.06019104312208011,-0.13861628850471433,-0.33133434512914484,0.31376105740581883,0.017575669611767975,-0.38964812087574247,-0.7833034570576886,-1.0030581850341702,0.5935686349589827,0.9520424544040759,-0.4471972810487968,1.753969908469149,-0.7141935453552238,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
-0.14367917417036355,-0.4843221048378526,1.7654741081765335,0.22650545091666457,0.22650545091666457,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,-0.5146295793741158,-1.153401237548319,-0.7683412327131623,-0.7771779744416732,-0.33133434512914484,-1.4223898904284076,-0.8621241649709784,-1.0618415438931244,-0.4562759897144034,0.49181243349663495,0.8445100417454184,-0.9902099947330559,-0.4471972810487968,0.6928723332286516,-1.4171399482639089,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0.08287266148142386,-0.4843221048378526,-0.6458057951867954,-0.33881194388897545,-0.3388119438889755,-0.35096273432312464,3.7720586416357698,0.5124707431905382,-0.5146295793741158,-0.8633833251650354,-1.2283804069730626,-1.4698337488164355,-0.7497444905146229,-1.1330313991227032,-1.1370303632780867,-1.3979382554018154,1.2878705027831172,-1.0030581850341702,-1.7539477511076733,-0.8136415902660439,-0.4471972810487968,1.1607044910024171,-0.011247142446538969,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.7327139468650108,-0.4843221048378526,-1.3176509591010053,-0.4560414293585255,-0.4560414293585256,2.849305359808711,-0.26510722525945296,0.5124707431905382,-0.5146295793741158,-0.8633833251650354,0.5083967003452122,0.3556718424655907,0.5054859456418114,0.8924780400172276,-0.037405570049653676,0.6186420136503304,-0.8923126128387835,-1.0030581850341702,1.7673268279923107,1.8348844767391357,-0.4471972810487968,0.8047452405223781,-1.4171399482639089,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
-0.5061621112132234,-0.4843221048378526,0.9509768889106762,-0.6575598837194049,-0.657559883719405,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,2.1745682900703383,0.0066704119848154326,-0.5253991968680466,-0.8254617053902402,-1.098419611669188,-0.988352153469851,-0.9171054046324001,-1.0618415438931244,-0.5107805676049509,-0.5047679788572351,-0.25639419447894446,0.069200432069016,-0.4471972810487968,-0.6925436702269927,-0.7141935453552238,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,7.000000000000001,-0.28337693042256423,2.2489181788416164,0.11624763874381903,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.8686450482560832,-0.4843221048378526,1.719457316127615,-0.18549321599181604,-0.18549321599181606,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,3.1287997921312733,-1.7334370623148863,-1.590208970997703,-1.6370599148005118,-0.8194795147455359,-1.711748381734112,-1.7418239995537248,-0.0535514093670515,-0.4017714118238559,1.4883928458505051,-1.0196261229538177,1.5826438989291178,-0.4471972810487968,-0.5101246439038888,1.3946456633708308,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
-0.6420932126042959,-0.4843221048378526,1.0015953601644865,-0.6132355121472404,-0.6132355121472404,-0.35096273432312464,-0.26510722525945296,-1.9513309067639726,-0.19655241202047066,0.29668832436809905,-0.06019104312208011,-0.3894470428061367,-0.5405394178218839,0.458440303058671,0.12753814893461127,-0.0535514093670515,-0.728798879167141,-1.0030581850341702,1.6054291461946104,0.9520424544040759,-0.4471972810487968,-0.7716457258892234,-0.7141935453552238,0.0,0.19784078647366446,2.0184458186057626,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,2.2489181788416164,0.11624763874381903,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1
-0.5514724783435808,2.064741604835056,-1.1013720364710884,-0.6452071900025722,-0.6452071900025722,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,0.20827307370235038,-1.4434191499316027,-1.1921975505705984,-1.031525524065528,-0.8194795147455359,-0.4096351708584422,-1.1920116029395083,-1.3979382554018154,0.9063384575492845,-1.0030581850341702,-0.7825616603214709,0.069200432069016,-0.4471972810487968,-0.9241996903806687,-0.7141935453552238,0.0,0.19784078647366446,-0.12398439696897115,4.313680926686037,-0.14285714285714288,-0.28337693042256423,2.6289742027558147,0.11624763874381903,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.125011105479646,-0.4843221048378526,-0.08440093218998979,-0.07698327902826557,-0.07698327902826561,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,-0.4857134732510571,1.4567599739012334,1.3767852540043495,1.996673099440285,-0.5405394178218839,0.8924780400172276,1.1721817025016226,1.2908354366677124,-0.7833034570576886,-0.5047679788572351,0.3372306387792906,-1.107922264377731,-0.4471972810487968,-1.4948645205153348,-0.011247142446538969,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-0.279610275561436,2.064741604835056,-0.38811175971285183,2.535005917880056,2.535005917880056,-0.35096273432312464,-0.26510722525945296,-1.9513309067639726,2.116736077824221,-0.5733654127817518,-0.902734699350886,-0.8644862409246731,-1.237889660131014,-1.2777106447755553,-0.7521616856481351,0.2825453021416395,2.214448326922425,-0.006477772680300106,0.22929885091415678,0.069200432069016,-0.4471972810487968,1.813296450215822,1.3946456633708308,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.9139554153864407,-0.4843221048378526,-1.267032487847195,-0.5701221889786868,-0.5701221889786869,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,-0.3989651548818812,-0.5733654127817518,1.454319946295344,1.1328836087231882,2.0396564787218976,2.0499120052400452,1.7769753387772607,2.2991255711937852,0.742824723877642,1.98668305202744,1.3119895979362783,0.5106214432365459,1.952788127084281,0.173341331932785,1.3946456633708308,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
-0.9139554153864407,-0.4843221048378526,-1.414286222403734,1.0086005099686834,1.0086005099686834,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,-0.5146295793741158,0.29668832436809905,0.8288734284813224,0.26165278297601663,1.4817762848745937,0.7477987943643754,1.447087900808731,1.2908354366677124,-0.5652851454954985,-0.5047679788572351,1.578446199228326,-1.6964836126011038,-0.4471972810487968,1.1494041973363847,-0.7141935453552238,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,3.528868770329421,-0.41147398855777206,0.11624763874381903,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.08287266148142386,-0.4843221048378526,-0.2546630627709882,-0.3981533156659171,-0.39815331566591716,2.849305359808711,-0.26510722525945296,0.5124707431905382,-0.4567973671279985,2.3268137110510843,1.5680374949888025,1.4191201671403084,2.179126527183724,2.0499120052400452,1.9969002974229473,1.6269321481764034,-0.6742943012765935,0.49181243349663495,-1.3896779670628474,-0.9902099947330559,-0.4471972810487968,-1.8496937416287702,0.6916992604621459,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.6420932126042959,-0.4843221048378526,-1.418887901608626,-0.6156576089544624,-0.6156576089544625,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,-0.4567973671279985,-0.5733654127817518,-0.7114824583664331,-0.829726032085557,-0.33133434512914484,-0.5543144165112943,-0.6421992063252918,-1.0618415438931244,-0.34726683393330837,-0.006477772680300106,-0.45876629672607,-0.3722205790985139,-0.4471972810487968,0.23690548380422055,-0.7141935453552238,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.7327139468650108,-0.4843221048378526,-0.963321660324333,-0.45507259063563665,-0.4550725906356367,-0.35096273432312464,3.7720586416357698,-1.9513309067639726,-0.5146295793741158,-1.7334370623148863,-1.7142644786632941,-1.5848346547949188,-1.237889660131014,-2.0011068730398165,-1.6868427598923033,-0.38964812087574247,1.8329162816885924,-1.0030581850341702,0.26977327136358187,0.069200432069016,-0.4471972810487968,0.21147982305564633,-1.4171399482639089,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
-0.9139554153864407,-0.4843221048378526,-1.4096845431988423,1.3055495785341138,1.3055495785341138,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,-0.5146295793741158,0.8767241491346662,-0.30313307896719593,-0.6029182178127319,0.08707580025633327,-0.4096351708584422,0.34746310758029786,0.6186420136503304,-0.5107805676049509,-1.0030581850341702,0.7959407372061083,-1.6964836126011038,-0.4471972810487968,1.0590018480081203,-0.7141935453552238,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,3.528868770329421,-0.41147398855777206,0.11624763874381903,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.9437696369582159,-0.4843221048378526,-0.38811175971285183,1.3208087884196131,1.3208087884196131,-0.35096273432312464,-0.26510722525945296,-1.9513309067639726,-0.5146295793741158,-0.5733654127817518,-0.09120492003847787,-0.22442949224194572,1.7607163817982456,-0.12027667955273778,-0.14736804937249698,-0.38964812087574247,0.5248064123154519,0.49181243349663495,-1.0658826034674467,-1.3433468036670795,-0.4471972810487968,-1.3547408790565256,-0.011247142446538969,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
-0.8233346811257257,2.064741604835056,-0.8620847178167123,0.0814218521640603,0.08142185216406027,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,0.32393749819458495,-1.153401237548319,-0.726989396824632,-0.684823871191705,-1.028684587438275,-0.4096351708584422,-0.8071429253095568,0.6186420136503304,0.9063384575492845,-1.9996385973880404,-0.054022092231818954,0.069200432069016,-0.4471972810487968,-0.037126637597079196,-1.4171399482639089,0.0,-5.0545694738891145,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,-8.602325267042625,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2.937425790693945,2.064741604835056,-0.7700511337188752,4.387909975404969,4.387909975404969,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,0.7576790900404646,-1.153401237548319,-1.1611836736542007,-1.2769536652629239,-0.7497444905146229,-1.1330313991227032,-1.0270678839552434,-1.0618415438931244,1.1788613470020222,-0.5047679788572351,0.310247691813007,0.6577617802923887,1.952788127084281,-0.6134416145647614,-0.011247142446538969,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
-0.8233346811257257,-0.4843221048378526,-1.142787149315115,-0.5148983817740227,-0.5148983817740228,-0.35096273432312464,-0.26510722525945296,0.5124707431905382,-0.4567973671279985,0.0066704119848154326,0.06386446454351094,-0.021576660600183106,0.5054859456418114,0.024402566100114414,0.017575669611767975,0.6186420136503304,-0.5652851454954985,0.49181243349663495,0.310247691813007,-1.3433468036670795,-0.4471972810487968,-0.44619726830747364,2.0975920662795158,0.0,0.19784078647366446,-0.12398439696897115,-0.2318205766712201,-0.14285714285714288,-0.28337693042256423,-0.41147398855777206,0.11624763874381903,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
